paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_ercimdl_BeckerKKGRW09,false,2;4,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-04346-8_6,2009,'Adding quality-awareness to evaluate migration web-services and remote emulation for digital preservation',inproceedings,Christoph Becker 0001;Hannes Kulovits;Michael Kraxner;Riccardo Gottardi;Andreas Rauber;Randolph Welte
conf_ercimdl_DogacDAGTK98,false,5;6,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_80,1998,'Metu-emar: an agent-based electronic marketplace on the web',inproceedings,Asuman Dogac;Ilker Durusoy;Sena Nural Arpinar;Esin Gokkoca;Nesime Tatbul;Pinar Koksal
conf_ercimdl_FooH07,false,2;4,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-74851-9_28,2007,'Evaluation of visual aid suite for desktop searching',inproceedings,Schubert Foo;Douglas Hendry
conf_ercimdl_SfakakisK06,false,0;12,-1,ECDL,http://dx.doi.org/10.1007/11863878_39,2006,'A semantics-based graph for the bib-1 access points of the z39.50 protocol',inproceedings,Michalis Sfakakis;Sarantos Kapidakis
conf_ercimdl_NunzioF05,false,2;2,-1,ECDL,http://dx.doi.org/10.1007/11551362_46,2005,'Direct: a system for evaluating information access components of digital libraries',inproceedings,Giorgio Maria Di Nunzio;Nicola Ferro
conf_ercimdl_ParkKF10,false,2;3,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-15464-5_4,2010,"'Component-based authoring of complex, petri net-based digital library infrastructure'",inproceedings,Yungah Park;Unmil Karadkar;Richard Furuta
conf_ercimdl_FuhrHMMS01,false,1;5,-1,ECDL,http://dx.doi.org/10.1007/3-540-44796-2_17,2001,'Digital libraries: a generic classification and evaluation scheme',inproceedings,Norbert Fuhr;Preben Hansen;Michael Mabe;András Micsik;Ingeborg Sølvberg
conf_ercimdl_HongOL04,false,6;3,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-30230-8_13,2004,'System support for name authority control problem in digital libraries: opendblp approach',inproceedings,Yoojin Hong;Byung-Won On;Dongwon Lee
conf_ercimdl_MeintanisS10,false,6;4,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-15464-5_10,2010,'Visual expression for organizing and accessing music collections in musicwiz',inproceedings,Konstantinos A. Meintanis;Frank M. Shipman III
conf_ercimdl_MinKF04,false,4;6,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-30230-8_20,2004,'A comparison of text and shape matching for retrieval of online 3d models',inproceedings,Patrick Min;Michael M. Kazhdan;Thomas A. Funkhouser
conf_ercimdl_WanX07,false,5;7,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-74851-9_25,2007,'Towards a unified approach based on affinity graph to various multi-document summarizations',inproceedings,Xiaojun Wan;Jianguo Xiao
conf_ercimdl_ChidlovskiiB98,false,0;3,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_29,1998,'Signature file methods for semantic query caching',inproceedings,Boris Chidlovskii;Uwe M. Borghoff
conf_ercimdl_KomarjayaPK04,false,5;7,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-30230-8_21,2004,'Corpus-based query expansion in online public access catalogs',inproceedings,Jeffry Komarjaya;Danny C. C. Poo;Min-Yen Kan
conf_ercimdl_HoareS05,false,0;0,-1,ECDL,http://dx.doi.org/10.1007/11551362_57,2005,'An information foraging tool',inproceedings,Cathal Hoare;Humphrey Sorensen
conf_ercimdl_BuchananGBRW06,false,0;0,-1,ECDL,http://dx.doi.org/10.1007/11863878_61,2006,'Representing aggregate works in the digital library',inproceedings,George Buchanan;Jeremy Gow;Ann Blandford;Jon Rimmer;Claire Warwick
conf_ercimdl_NuernbergWL98,false,7;13,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_18,1998,'Structuring facilities in digital libraries',inproceedings,Peter J. Nürnberg;Uffe Kock Wiil;John J. Leggett
conf_ercimdl_Ferro09,false,2;3,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-04346-8_4,2009,'Annotation search: the fast way',inproceedings,Nicola Ferro
conf_ercimdl_CaballeroL00,false,2;4,-1,ECDL,http://dx.doi.org/10.1007/3-540-45268-0_46,2000,"'Newsworks©, the complete solution for digital press clippings and press reviews: capture of information in an intelligent way'",inproceedings,Begoña Aguilera Caballero;Richard Lehner
conf_ercimdl_PayetteL98,false,27;23,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_4,1998,'Flexible and extensible digital object and repository architecture (fedora)',inproceedings,Sandra Payette;Carl Lagoze
conf_ercimdl_RamosM00,true,1;1,35,ECDL,http://arxiv.org/pdf/cs/0412084v1,2000,'Map segmentation by colour cube genetic k-mean clustering',inproceedings,Vitorino Ramos;Fernando Muge
conf_ercimdl_Ajisaka98,false,0;8,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_81,1998,'Electronic commerce for software',inproceedings,Tsuneo Ajisaka
conf_ercimdl_JostB98,false,1;4,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_57,1998,'Euler: an eu `telematics for libraries' project',inproceedings,Michael Jost;Anna Brümmer
conf_ercimdl_HinzeGB06,false,4;8,-1,ECDL,http://dx.doi.org/10.1007/11863878_9,2006,'The tip/greenstone bridge: a service for mobile location-based access to digital libraries',inproceedings,Annika Hinze;Xin Gao;David Bainbridge
conf_ercimdl_KhooPTLG98,false,1;4,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_19,1998,'E-referencer: a prototype expert system web interface to online catalogs',inproceedings,Christopher S. G. Khoo;Danny C. C. Poo;Teck-Kang Toh;Soon-Kah Liew;Anne N. M. Goh
conf_ercimdl_ConstantopoulosDF09,false,2;2,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-04346-8_13,2009,'Developing query patterns',inproceedings,Panos Constantopoulos;Vicky Dritsou;Eugénie Foustoucos
conf_ercimdl_WilsonL01,false,3;9,-1,ECDL,http://dx.doi.org/10.1007/3-540-44796-2_1,2001,'Evaluating electronic textbooks: a methodology',inproceedings,Ruth Wilson;Monica Landoni
conf_ercimdl_SmithABFHNTU03,false,3;8,-1,ECDL,http://dx.doi.org/10.1007/978-3-540-45175-4_28,2003,'The adept concept-based digital learning environment',inproceedings,Terence R. Smith;Dan Ancona;Olha A. Buchel;Michael Freeston;W. Heller;R. Nottrott;Tim Tierney;Alex Ushakov
conf_ercimdl_MatthesNS01,false,3;5,-1,ECDL,http://dx.doi.org/10.1007/3-540-44796-2_30,2001,'C-merge: a tool for policy-based merging of resource classifications',inproceedings,Florian Matthes;Claudia Niederée;Ulrike Steffens
conf_ercimdl_BillerbeckDFIK10,false,1;7,-1,ECDL,http://dx.doi.org/10.1007/978-3-642-15464-5_28,2010,'Ranking entities using web search query logs',inproceedings,Bodo Billerbeck;Gianluca Demartini;Claudiu S. Firan;Tereza Iofciu;Ralf Krestel
conf_ercimdl_SulemanF02,false,9;15,-1,ECDL,http://dx.doi.org/10.1007/3-540-45747-X_43,2002,'Designing protocols in support of digital library componentization',inproceedings,Hussein Suleman;Edward A. Fox
conf_ercimdl_Aalberg02,false,7;10,-1,ECDL,http://dx.doi.org/10.1007/3-540-45747-X_18,2002,'Navigating in bibliographic catalogues',inproceedings,Trond Aalberg
conf_ercimdl_YuwonoA98,false,0;0,-1,ECDL,http://dx.doi.org/10.1007/3-540-49653-X_39,1998,'Statistical identification of domain-specific keyterms for text summarisation',inproceedings,Budi Yuwono;Mirna Adriani
