paper_id,has_pdf,dataset;method,number_citations,booktitle,pdf_url,year,title,type,authors
conf_sigir_PaiG14,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2611180,2014,'Real-time visualization and targeting of online visitors',inproceedings,Deepak Pai;Sandeep Zechariah George
conf_sigir_LiZZL06,false,2;4,-1,SIGIR,http://doi.acm.org/10.1145/1148170.1148309,2006,'A comparative study of the effect of search feature design on user experience in digital libraries (dls)',inproceedings,Yuelin Li;Xiangmin Zhang;Ying Zhang;Jingjing Liu
conf_sigir_NikkuniT81,false,3;5,-1,SIGIR,http://doi.acm.org/10.1145/511754.511771,1981,'Document contents representation model of sentence retrieval system scat-ir',inproceedings,Michiyo Nikkuni;Hajime Tanaka
conf_sigir_LiuJHLQ16,false,2;4,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2911509,2016,'Hierarchical random walk inference in knowledge graphs',inproceedings,Qiao Liu;Liuyi Jiang;Minghao Han;Yao Liu;Zhiguang Qin
conf_sigir_QinZWLLL07,false,5;9,-1,SIGIR,http://doi.acm.org/10.1145/1277741.1277791,2007,'Ranking with multiple hyperplanes',inproceedings,Tao Qin;Xu-Dong Zhang;De-Sheng Wang;Tie-Yan Liu;Wei Lai;Hang Li
conf_sigir_LvZ11,false,3;3,-1,SIGIR,http://doi.acm.org/10.1145/2009916.2010070,2011,"'When documents are very long, bm25 fails!'",inproceedings,Yuanhua Lv;ChengXiang Zhai
conf_sigir_ManmathaFA02,false,0;0,-1,SIGIR,http://doi.acm.org/10.1145/564376.564465,2002,'A critical examination of tdt's cost function',inproceedings,R. Manmatha;Ao Feng;James Allan
conf_sigir_CarvalhoC05,false,1;3,-1,SIGIR,http://doi.acm.org/10.1145/1076034.1076094,2005,"'On the collective classification of email ""speech acts""'",inproceedings,Vitor Rocha de Carvalho;William W. Cohen
conf_sigir_XiLB04,false,3;9,-1,SIGIR,http://doi.acm.org/10.1145/1008992.1009060,2004,'Learning effective ranking functions for newsgroup search',inproceedings,Wensi Xi;Jesper Lind;Eric Brill
conf_sigir_VulicZM14,false,3;0,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609543,2014,'Learning to bridge colloquial and formal language applied to linking and search of e-commerce data',inproceedings,Ivan Vulic;Susana Zoghbi;Marie-Francine Moens
conf_sigir_WestDHJ08,false,0;1,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390562,2008,'Dynamic visualization of music classification systems',inproceedings,Kris West;J. Stephen Downie;Xiao Hu;M. Cameron Jones
conf_sigir_RoitmanCME13,false,7;7,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2484102,2013,'Modeling the uniqueness of the user preferences for recommendation systems',inproceedings,Haggai Roitman;David Carmel;Yosi Mass;Iris Eiron
conf_sigir_ChakravarthyH95,false,6;5,-1,SIGIR,http://doi.acm.org/10.1145/215206.215326,1995,'Netserf: using semantic knowledge to find internet information archives',inproceedings,Anil S. Chakravarthy;Kenneth B. Haase
conf_sigir_DiazDERRS13,false,1;0,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2491802,2013,'Sigir 2013 workshop on time aware information access (#taia2013)',inproceedings,Fernando Diaz 0001;Susan T. Dumais;Miles Efron;Kira Radinsky;Maarten de Rijke;Milad Shokouhi
conf_sigir_JiangHA14,false,4;8,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609633,2014,"'Searching, browsing, and clicking in a search session: changes in user behavior by task and over time'",inproceedings,Jiepu Jiang;Daqing He;James Allan
conf_sigir_LiMO04,false,4;3,-1,SIGIR,http://doi.acm.org/10.1145/1008992.1009031,2004,'Document clustering via adaptive subspace iteration',inproceedings,Tao Li;Sheng Ma;Mitsunori Ogihara
conf_sigir_AmigoGV13,false,2;9,-1,SIGIR,http://doi.acm.org/10.1145/2484028.2484081,2013,'A general evaluation measure for document organization tasks',inproceedings,Enrique Amigó;Julio Gonzalo;Felisa Verdejo
conf_sigir_JianHZHH16,false,2;8,-1,SIGIR,http://doi.acm.org/10.1145/2911451.2914748,2016,'A simple enhancement for ad-hoc information retrieval via topic modelling',inproceedings,Fanghong Jian;Jimmy Xiangji Huang;Jiashu Zhao;Tingting He;Po Hu
conf_sigir_RajaniMB14,false,3;3,-1,SIGIR,http://doi.acm.org/10.1145/2600428.2609537,2014,"'Extracting topics based on authors, recipients and content in microblogs'",inproceedings,Nazneen Fatema N. Rajani;Kate McArdle;Jason Baldridge
conf_sigir_TheobaldSP08,false,3;7,-1,SIGIR,http://doi.acm.org/10.1145/1390334.1390431,2008,'Spotsigs: robust and efficient near duplicate detection in large web collections',inproceedings,Martin Theobald;Jonathan Siddharth;Andreas Paepcke
conf_sigir_CuiZC10,false,6;7,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835553,2010,'Content-enriched classifier for web video classification',inproceedings,Bin Cui;Ce Zhang;Gao Cong
conf_sigir_HustonC10,false,4;7,-1,SIGIR,http://doi.acm.org/10.1145/1835449.1835499,2010,'Evaluating verbose query processing techniques',inproceedings,Samuel Huston;W. Bruce Croft
conf_sigir_FoxCH92,false,5;5,-1,SIGIR,http://doi.acm.org/10.1145/133160.133209,1992,'A faster algorithm for constructing minimal perfect hash functions',inproceedings,Edward A. Fox;Qi Fan Chen;Lenwood S. Heath
conf_sigir_RavelaM97,false,4;1,-1,SIGIR,http://doi.acm.org/10.1145/258525.258589,1997,'Image retrieval by appearance',inproceedings,Srinivas Ravela;R. Manmatha
